"match_id","match_timestamp","winning_team","losing_team","winning_team_score","losing_team_score","map","region","event","league"
1030,"2024-08-04 01:00:00","G2","PRX",13,8,"Icebox","International","Champions","VCT"
1031,"2024-08-04 01:00:00","G2","PRX",13,9,"Lotus","International","Champions","VCT"
1032,"2024-08-04 03:15:00","EDG","FUT",13,9,"Lotus","International","Champions","VCT"
1033,"2024-08-04 03:15:00","EDG","FUT",13,10,"Bind","International","Champions","VCT"
1034,"2024-08-06 01:00:00","GENG","TH",13,11,"Abyss","International","Champions","VCT"
1035,"2024-08-06 01:00:00","TH","GENG",13,11,"Lotus","International","Champions","VCT"
1036,"2024-08-06 01:00:00","TH","GENG",13,10,"Bind","International","Champions","VCT"
1037,"2024-08-06 04:35:00","DRX","FNC",13,11,"Abyss","International","Champions","VCT"
1038,"2024-08-06 04:35:00","DRX","FNC",13,6,"Lotus","International","Champions","VCT"
1039,"2024-08-07 01:00:00","TRC","LEV",13,10,"Bind","International","Champions","VCT"
1040,"2024-08-07 01:00:00","LEV","TRC",13,9,"Sunset","International","Champions","VCT"
1041,"2024-08-07 01:00:00","TRC","LEV",13,10,"Ascent","International","Champions","VCT"
1042,"2024-08-07 04:15:00","EDG","G2",13,8,"Icebox","International","Champions","VCT"
1043,"2024-08-07 04:15:00","G2","EDG",13,11,"Haven","International","Champions","VCT"
1044,"2024-08-07 04:15:00","G2","EDG",13,11,"Bind","International","Champions","VCT"
1045,"2024-08-08 01:00:00","SEN","FPX",13,8,"Bind","International","Champions","VCT"
1046,"2024-08-08 01:00:00","SEN","FPX",13,5,"Lotus","International","Champions","VCT"
1047,"2024-08-08 03:10:00","KRU","FPX",13,9,"Lotus","International","Champions","VCT"
1048,"2024-08-08 03:10:00","KRU","FPX",13,4,"Icebox","International","Champions","VCT"
1049,"2024-08-09 01:00:00","VIT","TLN",13,6,"Lotus","International","Champions","VCT"
1050,"2024-08-09 01:00:00","VIT","TLN",13,8,"Sunset","International","Champions","VCT"
1051,"2024-08-09 03:25:00","PRX","FUT",13,11,"Sunset","International","Champions","VCT"
1052,"2024-08-09 03:25:00","PRX","FUT",13,6,"Bind","International","Champions","VCT"
1053,"2024-08-10 01:00:00","SEN","GENG",13,9,"Lotus","International","Champions","VCT"
1054,"2024-08-10 01:00:00","SEN","GENG",13,6,"Icebox","International","Champions","VCT"
1055,"2024-08-10 03:15:00","KRU","FNC",13,11,"Sunset","International","Champions","VCT"
1056,"2024-08-10 03:15:00","FNC","KRU",13,9,"Haven","International","Champions","VCT"
1057,"2024-08-10 03:15:00","FNC","KRU",13,5,"Lotus","International","Champions","VCT"
1058,"2024-08-11 01:00:00","LEV","VIT",14,12,"Icebox","International","Champions","VCT"
1059,"2024-08-11 01:00:00","LEV","VIT",13,4,"Sunset","International","Champions","VCT"
1060,"2024-08-11 03:15:00","PRX","EDG",13,3,"Icebox","International","Champions","VCT"
1061,"2024-08-11 03:15:00","EDG","PRX",13,8,"Sunset","International","Champions","VCT"
1062,"2024-08-11 03:15:00","EDG","PRX",13,4,"Lotus","International","Champions","VCT"
1063,"2024-08-14 01:00:00","SEN","DRX",15,13,"Sunset","International","Champions","VCT"
1064,"2024-08-14 01:00:00","SEN","DRX",13,8,"Haven","International","Champions","VCT"
1065,"2024-08-14 03:25:00","EDG","TRC",13,7,"Bind","International","Champions","VCT"
1066,"2024-08-14 03:25:00","EDG","TRC",13,10,"Sunset","International","Champions","VCT"
1067,"2024-08-15 01:00:00","LEV","G2",16,14,"Icebox","International","Champions","VCT"
1068,"2024-08-15 01:00:00","LEV","G2",13,5,"Abyss","International","Champions","VCT"
1069,"2024-08-15 03:25:00","TH","FNC",13,3,"Lotus","International","Champions","VCT"
1070,"2024-08-15 03:25:00","TH","FNC",14,12,"Abyss","International","Champions","VCT"
1071,"2024-08-16 01:00:00","DRX","TRC",13,3,"Lotus","International","Champions","VCT"
1072,"2024-08-16 01:00:00","DRX","TRC",13,5,"Abyss","International","Champions","VCT"
1073,"2024-08-16 02:50:00","FNC","G2",13,3,"Haven","International","Champions","VCT"
1074,"2024-08-16 02:50:00","FNC","G2",13,11,"Bind","International","Champions","VCT"
1075,"2024-08-17 01:00:00","SEN","EDG",13,9,"Haven","International","Champions","VCT"
1076,"2024-08-17 01:00:00","EDG","SEN",13,9,"Lotus","International","Champions","VCT"
1077,"2024-08-17 01:00:00","EDG","SEN",13,6,"Sunset","International","Champions","VCT"
1078,"2024-08-17 04:15:00","LEV","TH",15,13,"Icebox","International","Champions","VCT"
1079,"2024-08-17 04:15:00","LEV","TH",13,10,"Lotus","International","Champions","VCT"
1080,"2024-08-18 01:00:00","SEN","FNC",13,11,"Sunset","International","Champions","VCT"
1081,"2024-08-18 01:00:00","FNC","SEN",13,9,"Bind","International","Champions","VCT"
1082,"2024-08-18 01:00:00","SEN","FNC",13,6,"Haven","International","Champions","VCT"
1083,"2024-08-18 04:25:00","DRX","TH",13,5,"Abyss","International","Champions","VCT"
1084,"2024-08-18 04:25:00","TH","DRX",13,5,"Sunset","International","Champions","VCT"
1085,"2024-08-18 04:25:00","TH","DRX",13,10,"Icebox","International","Champions","VCT"
1086,"2024-08-23 00:00:01","LEV","EDG",16,14,"Icebox","International","Champions","VCT"
1087,"2024-08-23 00:00:01","EDG","LEV",13,4,"Lotus","International","Champions","VCT"
1088,"2024-08-23 00:00:01","EDG","LEV",13,11,"Abyss","International","Champions","VCT"
1089,"2024-08-23 03:45:00","SEN","TH",13,8,"Haven","International","Champions","VCT"
1090,"2024-08-23 03:45:00","TH","SEN",13,9,"Icebox","International","Champions","VCT"
1091,"2024-08-23 03:45:00","TH","SEN",13,7,"Abyss","International","Champions","VCT"
1092,"2024-08-24 00:00:01","TH","LEV",13,7,"Icebox","International","Champions","VCT"
1093,"2024-08-24 00:00:01","TH","LEV",15,13,"Sunset","International","Champions","VCT"
1094,"2024-08-24 00:00:01","LEV","TH",13,9,"Abyss","International","Champions","VCT"
1095,"2024-08-24 00:00:01","TH","LEV",13,3,"Lotus","International","Champions","VCT"
1096,"2024-08-25 00:00:01","TH","EDG",13,6,"Haven","International","Champions","VCT"
1097,"2024-08-25 00:00:01","EDG","TH",13,4,"Sunset","International","Champions","VCT"
1098,"2024-08-25 00:00:01","EDG","TH",13,9,"Lotus","International","Champions","VCT"
1099,"2024-08-25 00:00:01","TH","EDG",13,11,"Bind","International","Champions","VCT"
1100,"2024-08-25 00:00:01","EDG","TH",13,9,"Abyss","International","Champions","VCT"
